id_assessment,student_id,question_id,id_topic,id_subtopic,question_level,answer_student,date_assessment,duration,option_selected,id_lect,description,question,level,answer1,answer2,answer3,answer4,file_name,file_ext,date_question,validate,validate_date,validate_by,newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name
17339,3155,1013,12,13.0,2,1,01/12/2022 10:19,,,37,,The solution of the problem $\max f(x)$ is equal to:,Basic,$- \min -f(x)$,$ \min -f(x)$,$- \max -f(x)$,$\max -f(x)$,,,02/12/2019 2:19,1,02/12/2019 2:22,38.0,1,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization
13695,2412,787,7,2.0,3,1,20/07/2021 16:32,,,50,,"Solve for $x$:

$5= 4 e^{3x}$",Basic,$x=0.0744$,$x=0.924$,$x=0.6694$,$x=-0.6694$,,,26/06/2019 21:52,1,02/10/2019 12:28,58.0,4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
10063,1798,1060,10,,1,0,24/11/2020 21:43,,,64,,The set of complex numbers that satisfy the condition Re$(z)\leq 0$ is the,Basic,closed left half plane.,closed upper half plane.,closed lower half plane.,closed right half plane.,,,08/02/2020 0:43,1,09/05/2020 16:56,42.0,1,5,1.0,30.0,Complex plane ,Complex Numbers,
1873,349,144,4,3.0,4,0,19/11/2019 19:15,,,57,,Differentiate $y = \dfrac{\operatorname{e}^{-3x}}{x^2+1}$.,Basic,$\dfrac{dy}{dx} = \dfrac{\operatorname{e}^{-3x} (-3x^2 - 3 -2x)}{(x^2 + 1)^2}$,$\dfrac{dy}{dx} = \dfrac{\operatorname{e}^{-4x} (-3x^2 - 3 -2x)}{(x^2 + 1)^2}$,$\dfrac{dy}{dx} = \dfrac{\operatorname{e}^{-3x} (3x^2 + 3 -2x)}{(x^2 + 1)^2}$,$\dfrac{dy}{dx} = \dfrac{\operatorname{e}^{-3x} (- 3 -2x)}{x^2 + 1}$,,,29/03/2019 14:32,1,04/04/2019 23:12,37.0,3,4,1.0,86.0,Exponential rule,Differentiation,Derivatives
10171,1858,786,7,2.0,1,1,26/11/2020 10:47,,,50,,"Solve for $x$:

$x^4-10=6$",Basic,$x=\pm2$,$x=\pm1$,$x=\dfrac{6}{10}$,$x=15$,,,26/06/2019 21:49,1,09/09/2019 1:08,37.0,3,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
13331,2324,1107,26,,4,0,08/06/2021 12:19,,,37,,"Consider the equation $x^3+4x^2=10$ in the set $[1,2]$. What is the minimum number of iterations to find an approximation to the solution, using the bisection method, with an absolute error smaller than $10^{-4}$?

Note: Do not apply the bisection algorithm.",Basic,$14$.,$13$.,$12$.,$15$.,,,14/06/2020 19:52,1,15/06/2020 18:22,38.0,5,4,1.0,222.0,Bisection method,Numerical Methods,
457,151,108,7,2.0,7,1,31/05/2019 16:45,,,50,,"Make $a$ the subject of the expression

$mz=ad$",Basic,$a=\frac{mz}{d}$,$a=\frac{d}{mz}$,$a=d+mz$,$a=d-mz$,,,20/03/2019 21:54,1,24/04/2019 0:31,37.0,1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities"
13220,2318,1091,26,,4,1,07/06/2021 2:29,,,37,,"Consider $x^3=3$. Find $x_3$ using the bisection method on the set $[1,2]$.",Basic,$x_3=1.375$,$x_3=1.425$,$x_3=1.725$,$x_3=1.325$,,,14/06/2020 18:35,1,28/06/2020 20:30,37.0,1,1,1.0,222.0,Bisection method,Numerical Methods,
10377,1694,218,18,9.0,3,1,30/11/2020 0:15,,,38,,"Find the solution of the following linear system:
$$\begin{cases}
&5x &- &10y &+ &10z &= &8 \\
&-x &+ &2y &+ &z &= &-2 \\
&x &- &2y &+ &2z &= &-3
\end{cases}$$",Basic,The system has no solution.,"The solution vector is $\left(0, \dfrac{1}{3},  -\dfrac{2}{15}\right)$.",The system has infinitely many solutions depending on one parameter.,The system has infinitely many solutions depending on two parameters.,,,06/04/2019 23:47,1,07/04/2019 1:19,37.0,2,4,1.0,137.0,Square linear system,Linear Algebra,Linear Systems
1840,625,520,7,,1,1,19/11/2019 3:48,,,91,,Choose the correct statement.,Basic,The sum of the amplitudes of the external angles of any convex polygon is $360^\circ$.,The sum of the external angles of any convex polygon is $180^\circ$.,The sum of the external angles of any convex polygon is $720^\circ$.,"The sum of the external angles of any convex polygon is $\left(n - 2\right)\times 180^\circ$, where $n$ is the number of sides of the polygon.",,,04/05/2019 21:53,1,19/05/2019 12:19,67.0,5,4,1.0,15.0,Polygons,Fundamental Mathematics,
22980,3514,1067,4,4.0,1,0,16/01/2025 21:23,,,80,,"Which option is not a partial derivative of the function $f(x,y,z) = 14xyz + \sec^2 (z) $ ?",Advanced,$f_{zx} =  14y - \tan (z)$, $f_{z} = 14xy + 2 \sec^2 (z) \tan(z)$,$f_{zy} = 14x$,$f_{x} = 14yz $,,,28/02/2020 16:52,1,08/05/2020 16:21,37.0,4,1,1.0,99.0,Second order,Differentiation,Partial Differentiation
9525,1733,665,7,,1,-1,19/10/2020 1:33,,,50,,"Consider that $F \neq0$. Solve for $C$:

$F=\dfrac{9}{5}C+32$",Basic,$C= \dfrac{5}{9}(F-32)$,$C= \dfrac{9}{5}(F-32)$,$C= \dfrac{5}{9}(F+32)$,$C= \dfrac{5}{9}(32-F)$,,,14/05/2019 17:24,1,09/09/2019 0:59,37.0,2,4,1.0,3.0,Linear equations,Fundamental Mathematics,
15129,2790,761,17,,1,1,28/01/2022 8:37,,,79,,"If a dice is thrown twice, what is the probability of getting a different number of dots?",Basic, $\dfrac{5}{6}$,$\dfrac{1}{36}$,$\dfrac{25}{36}$,$\dfrac{12}{36}$,,,08/06/2019 20:29,1,19/11/2019 19:37,41.0,2,3,1.0,35.0,Sample space,Probability ,
6455,913,441,18,10.0,1,0,07/01/2020 19:16,,,81,,"Consider the ordered base $B = \{(-1 ,1, 2), (0, 1, -1), (3, 2, -2)\}$ of $\mathbb{R}^3$. Knowing that $v$ in base $B$ has components $(3, -4, 5)$, which are the components of the vector $v$ in the canonical basis?",Advanced,"$(12, 9, 0)$","$(1, 7, 0)$","$(12, 9, 5)$","$(-12, 0, 17)$",,,30/04/2019 12:14,1,02/05/2019 0:06,38.0,5,4,1.0,148.0,Span,Linear Algebra,Vector Spaces
2204,414,243,18,9.0,3,0,26/11/2019 17:13,,,43,,"Find the solutions of the following linear system:
$$\begin{cases}
2x & + & y & - & 4z & = & 0 \\
-x & + & y & + & z & = & 0 \\
x & + & 5y & - & 5z & = & 0
\end{cases}$$",Basic,"The solutions of the system are $\left(\frac{5}{2}y,\,y,\,\frac{3}{2}y\right)$ for every $y\in\mathbb{R}$.",The system has no solutions.,"The system has $\left(5,2,3\right)$ as its unique solution.","The system has $\left(0,\,0,\,0\right)$ as its unique solution.",,,12/04/2019 11:05,1,01/08/2019 1:43,64.0,2,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems
21781,3485,823,12,13.0,3,1,24/11/2024 20:27,,,53,,"Consider the Rosenbrock function $f:\mathbb{R}^{2}\rightarrow\mathbb{R}$ given by $f(x,y)=(1-x)^{2}+100(y-x^{2})^{2}.$ 

Find the function minimizers.",Advanced,"$(1,1)$","$(0,0)$","$(0,0), (1,1)$",It doesn't exist.,,,04/07/2019 13:12,1,19/10/2019 13:12,38.0,3,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization
5111,1324,313,18,10.0,2,1,05/01/2020 18:27,,,81,,"Consider the vectors of $\mathbb{R}^3$, $v_1=(2, 0, 1)$, $v_2=(1, -1, 3)$, $v_3=(1, 1, -2)$ and $v_4=(3, 1, 0)$. Choose the right answer: ",Basic,"The set $\{v_1, v_2, v_3\}$ is linearly dependent but $\{v_1, v_2, v_4\}$ is linearly independent.",$v_4$ is a linear combination of $v_1$ and $v_3$,"The space generated by $\{v_1, v_2, v_3\}$ is $\mathbb{R}^3$",$v_3$ is a linear combination of $v_2$ and $v_4$ ,,,26/04/2019 16:46,1,10/05/2019 17:59,38.0,2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces
9043,1561,403,5,5.0,2,-1,20/07/2020 10:53,,,38,,"Find $\displaystyle\int \dfrac{x+2}{x\left(x^2+1\right)}\, dx$.",Advanced,$\arctan \left(x\right)+2\ln \left|x\right|-\ln \left|x^2+1\right| +c$,"$\arctan \left(x\right)-\ln \left|x\right|-\ln \left|x^2+1\right| +c$ 
","$x +2\ln \left|x\right|-\ln \left|x^2+1\right|  +c$
",$x-\ln \left|x\right|-\ln \left|x^2+1\right| +c$,,,28/04/2019 18:04,1,28/04/2019 19:28,38.0,5,2,1.0,103.0,Direct inspection,Integration,Integration Techniques
14892,2545,641,18,7.0,2,0,13/12/2021 15:10,,,52,,"Compute the rank of $A$, $n\times n\ $, $n\neq 0$ a non-singular matrix.",Basic,$n$,insufficient information to solve,it can be any value less than $n$,$n-1$,,,12/05/2019 11:28,1,12/05/2019 11:36,52.0,4,4,1.0,118.0,Rank,Linear Algebra,Matrices and Determinants
15013,1631,626,18,8.0,2,0,06/01/2022 18:07,,,127,,"Consider the set $\{-2,~ 2,~ 5\}$ of eigenvalues of the real $3 \times 3$ matrix $A+3I$, where $I$ denotes the identity matrix. 

Indicate the set corresponding to the eigenvalues of $A$.",Advanced," $\{-5, -1, 2\}$","$\{0, 1, 3\}$"," $\{1, 5, 8\}$","$\{-2, 2, 5\}$",,,10/05/2019 18:11,1,28/07/2019 1:46,64.0,4,4,1.0,129.0,Spectrum,Linear Algebra,Eigenvalues and Eigenvectors
11287,1864,1059,10,,1,1,10/01/2021 20:09,,,64,,The set of complex numbers that satisfy the condition Im$(z)>0$ is the,Basic,open upper half plane.,open lower half plane.,open left half plane.,open right half plane.,,,08/02/2020 0:40,1,25/10/2020 22:54,80.0,1,5,1.0,30.0,Complex plane ,Complex Numbers,
